Date,HomeTeam,AwayTeam,FullTime_HomeTeam_Goals,FullTime_AwayTeam_Goals,FullTime_Result,HalfTime_HomeTeam_Goals,HalfTime_AwayTeam_Goals,HalfTime_Result,HomeTeam_Shots,AwayTeam_Shots,HomeTeam_ShotsOnTarget,AwayTeam_ShotsOnTarget,HomeTeam_FoulsCommitted,AwayTeam_FoulsCommitted,HomeTeam_Corners,AwayTeam_Corners,HomeTeam_YellowCards,AwayTeam_YellowCards,HomeTeam_RedCards,AwayTeam_RedCards
10/01/15,Bastia,Paris SG,4,2,H,2.0,2.0,D,6.0,10.0,4.0,4.0,21.0,11.0,2.0,0.0,3.0,1.0,0.0,0.0
10/01/15,Evian Thonon Gaillard,Rennes,1,1,D,0.0,0.0,D,9.0,11.0,3.0,7.0,11.0,9.0,6.0,5.0,3.0,0.0,0.0,0.0
10/01/15,Guingamp,Lens,2,0,H,1.0,0.0,H,14.0,10.0,3.0,2.0,10.0,21.0,8.0,8.0,1.0,3.0,0.0,0.0
10/01/15,Lille,Caen,1,0,H,1.0,0.0,H,14.0,5.0,4.0,2.0,9.0,13.0,7.0,6.0,1.0,1.0,0.0,0.0
10/01/15,Nice,Lorient,3,1,H,1.0,1.0,D,20.0,5.0,9.0,1.0,14.0,11.0,8.0,1.0,1.0,0.0,0.0,0.0
10/01/15,Reims,St Etienne,1,2,A,0.0,1.0,A,25.0,14.0,7.0,6.0,14.0,15.0,9.0,5.0,3.0,1.0,1.0,0.0
11/01/15,Lyon,Toulouse,3,0,H,2.0,0.0,H,8.0,9.0,5.0,2.0,14.0,17.0,2.0,5.0,1.0,3.0,0.0,0.0
11/01/15,Monaco,Bordeaux,0,0,D,0.0,0.0,D,14.0,9.0,4.0,5.0,16.0,15.0,13.0,2.0,1.0,1.0,0.0,0.0
11/01/15,Nantes,Metz,0,0,D,0.0,0.0,D,11.0,9.0,1.0,3.0,13.0,18.0,4.0,4.0,1.0,3.0,0.0,0.0
16/01/15,Bordeaux,Nice,1,2,A,1.0,0.0,H,8.0,9.0,3.0,2.0,19.0,19.0,1.0,6.0,2.0,5.0,0.0,0.0
17/01/15,Caen,Reims,4,1,H,3.0,1.0,H,15.0,12.0,7.0,2.0,16.0,18.0,6.0,8.0,1.0,3.0,0.0,0.0
17/01/15,Lens,Lyon,0,2,A,0.0,2.0,A,12.0,8.0,4.0,4.0,16.0,12.0,7.0,1.0,0.0,0.0,0.0,0.0
17/01/15,Lorient,Lille,1,0,H,0.0,0.0,D,15.0,13.0,6.0,4.0,22.0,13.0,6.0,7.0,2.0,1.0,0.0,0.0
17/01/15,Metz,Montpellier,2,3,A,2.0,1.0,H,7.0,14.0,3.0,5.0,13.0,14.0,5.0,6.0,0.0,1.0,0.0,0.0
17/01/15,Monaco,Nantes,1,0,H,0.0,0.0,D,11.0,13.0,4.0,2.0,6.0,18.0,3.0,5.0,1.0,1.0,0.0,0.0
17/01/15,Toulouse,Bastia,1,1,D,0.0,0.0,D,13.0,3.0,4.0,1.0,16.0,18.0,7.0,2.0,1.0,1.0,0.0,0.0
18/01/15,Marseille,Guingamp,2,1,H,0.0,0.0,D,16.0,11.0,7.0,4.0,16.0,13.0,5.0,4.0,2.0,1.0,1.0,0.0
18/01/15,Paris SG,Evian Thonon Gaillard,4,2,H,2.0,1.0,H,10.0,5.0,8.0,1.0,11.0,14.0,7.0,4.0,3.0,1.0,0.0,0.0
18/01/15,Rennes,St Etienne,0,0,D,0.0,0.0,D,6.0,5.0,1.0,1.0,14.0,19.0,3.0,8.0,1.0,1.0,0.0,0.0
23/01/15,Nice,Marseille,2,1,H,0.0,0.0,D,10.0,18.0,3.0,3.0,13.0,23.0,4.0,5.0,3.0,3.0,1.0,0.0
24/01/15,Bastia,Bordeaux,0,0,D,0.0,0.0,D,11.0,13.0,4.0,4.0,13.0,14.0,5.0,5.0,1.0,2.0,1.0,0.0
24/01/15,Guingamp,Lorient,3,2,H,1.0,0.0,H,11.0,17.0,6.0,5.0,12.0,8.0,5.0,2.0,2.0,1.0,1.0,0.0
24/01/15,Lille,Monaco,0,1,A,0.0,0.0,D,11.0,9.0,1.0,2.0,13.0,24.0,5.0,4.0,2.0,2.0,0.0,0.0
24/01/15,Montpellier,Nantes,4,0,H,1.0,0.0,H,9.0,14.0,6.0,6.0,12.0,17.0,2.0,2.0,0.0,2.0,0.0,0.0
25/01/15,Evian Thonon Gaillard,Toulouse,1,0,H,1.0,0.0,H,7.0,9.0,3.0,4.0,13.0,17.0,5.0,4.0,0.0,2.0,0.0,1.0
25/01/15,Lyon,Metz,2,0,H,1.0,0.0,H,21.0,5.0,6.0,2.0,9.0,17.0,6.0,2.0,2.0,2.0,0.0,1.0
25/01/15,Reims,Lens,0,0,D,0.0,0.0,D,12.0,20.0,3.0,7.0,17.0,21.0,4.0,6.0,2.0,1.0,0.0,0.0
25/01/15,Rennes,Caen,1,4,A,1.0,1.0,D,14.0,11.0,5.0,5.0,13.0,14.0,4.0,3.0,0.0,0.0,0.0,0.0
25/01/15,St Etienne,Paris SG,0,1,A,0.0,0.0,D,10.0,11.0,1.0,3.0,11.0,8.0,8.0,3.0,2.0,3.0,0.0,0.0
30/01/15,Paris SG,Rennes,1,0,H,1.0,0.0,H,8.0,7.0,2.0,2.0,7.0,15.0,5.0,6.0,2.0,1.0,0.0,0.0
31/01/15,Lens,Bastia,1,1,D,0.0,0.0,D,20.0,4.0,5.0,1.0,14.0,12.0,5.0,2.0,1.0,2.0,0.0,0.0
31/01/15,Lorient,Montpellier,0,0,D,0.0,0.0,D,13.0,7.0,5.0,1.0,19.0,10.0,9.0,3.0,2.0,1.0,0.0,0.0
31/01/15,Marseille,Evian Thonon Gaillard,1,0,H,0.0,0.0,D,18.0,3.0,1.0,1.0,11.0,17.0,3.0,0.0,0.0,2.0,0.0,0.0
31/01/15,Metz,Nice,0,0,D,0.0,0.0,D,10.0,4.0,3.0,0.0,13.0,13.0,4.0,1.0,2.0,1.0,0.0,1.0
31/01/15,Nantes,Lille,1,1,D,0.0,1.0,A,14.0,14.0,7.0,3.0,13.0,7.0,13.0,1.0,1.0,1.0,0.0,0.0
31/01/15,Toulouse,Reims,1,0,H,1.0,0.0,H,16.0,5.0,3.0,2.0,10.0,20.0,8.0,0.0,3.0,2.0,0.0,0.0
01/02/15,Bordeaux,Guingamp,1,1,D,0.0,1.0,A,14.0,9.0,3.0,5.0,8.0,11.0,7.0,4.0,2.0,4.0,1.0,0.0
01/02/15,Caen,St Etienne,1,0,H,1.0,0.0,H,14.0,11.0,5.0,1.0,13.0,12.0,4.0,12.0,2.0,2.0,0.0,0.0
01/02/15,Monaco,Lyon,0,0,D,0.0,0.0,D,9.0,6.0,1.0,3.0,15.0,14.0,5.0,2.0,1.0,1.0,0.0,0.0
06/02/15,St Etienne,Lens,3,3,D,1.0,0.0,H,14.0,13.0,6.0,8.0,15.0,10.0,3.0,4.0,3.0,2.0,0.0,0.0
07/02/15,Bastia,Metz,2,0,H,0.0,0.0,D,14.0,8.0,8.0,5.0,12.0,17.0,2.0,2.0,1.0,3.0,0.0,1.0
07/02/15,Caen,Toulouse,2,0,H,1.0,0.0,H,12.0,13.0,4.0,1.0,15.0,15.0,3.0,8.0,0.0,2.0,0.0,0.0
07/02/15,Evian Thonon Gaillard,Bordeaux,0,1,A,0.0,1.0,A,8.0,4.0,4.0,1.0,18.0,19.0,5.0,1.0,1.0,3.0,0.0,0.0
07/02/15,Montpellier,Lille,1,2,A,0.0,1.0,A,13.0,9.0,8.0,5.0,19.0,20.0,9.0,1.0,0.0,1.0,0.0,0.0
07/02/15,Reims,Lorient,1,3,A,1.0,0.0,H,10.0,12.0,4.0,4.0,12.0,14.0,7.0,6.0,1.0,1.0,0.0,0.0
07/02/15,Rennes,Marseille,1,1,D,1.0,0.0,H,11.0,10.0,2.0,2.0,11.0,12.0,4.0,4.0,2.0,3.0,0.0,1.0
08/02/15,Guingamp,Monaco,1,0,H,0.0,0.0,D,7.0,19.0,2.0,5.0,9.0,14.0,2.0,7.0,2.0,2.0,1.0,0.0
08/02/15,Lyon,Paris SG,1,1,D,1.0,0.0,H,7.0,14.0,2.0,6.0,15.0,11.0,3.0,3.0,3.0,2.0,0.0,0.0
08/02/15,Nice,Nantes,0,0,D,0.0,0.0,D,19.0,8.0,7.0,2.0,11.0,17.0,5.0,1.0,2.0,2.0,0.0,0.0
13/02/15,Marseille,Reims,2,2,D,0.0,1.0,A,21.0,14.0,5.0,5.0,7.0,15.0,14.0,4.0,1.0,2.0,0.0,0.0
14/02/15,Lens,Evian Thonon Gaillard,0,2,A,0.0,2.0,A,13.0,8.0,3.0,3.0,8.0,18.0,5.0,2.0,1.0,2.0,1.0,1.0
14/02/15,Lille,Nice,0,0,D,0.0,0.0,D,8.0,5.0,1.0,1.0,9.0,21.0,5.0,3.0,3.0,3.0,1.0,0.0
14/02/15,Nantes,Bastia,0,2,A,0.0,1.0,A,11.0,6.0,3.0,2.0,13.0,14.0,0.0,3.0,3.0,2.0,1.0,0.0
14/02/15,Paris SG,Caen,2,2,D,2.0,0.0,H,13.0,14.0,6.0,7.0,11.0,17.0,5.0,5.0,1.0,2.0,0.0,0.0
14/02/15,Toulouse,Rennes,2,1,H,1.0,0.0,H,18.0,11.0,6.0,3.0,16.0,21.0,5.0,5.0,1.0,1.0,0.0,0.0
15/02/15,Bordeaux,St Etienne,1,0,H,1.0,0.0,H,13.0,11.0,4.0,4.0,13.0,14.0,5.0,3.0,0.0,2.0,0.0,0.0
15/02/15,Lorient,Lyon,1,1,D,0.0,0.0,D,13.0,9.0,3.0,6.0,14.0,15.0,3.0,5.0,1.0,3.0,0.0,0.0
15/02/15,Metz,Guingamp,0,2,A,0.0,2.0,A,14.0,13.0,2.0,5.0,19.0,9.0,7.0,3.0,3.0,1.0,0.0,0.0
20/02/15,Nice,Monaco,0,1,A,0.0,0.0,D,10.0,10.0,3.0,2.0,16.0,13.0,7.0,3.0,5.0,0.0,0.0,1.0
21/02/15,Bastia,Lille,2,1,H,2.0,1.0,H,7.0,10.0,5.0,3.0,11.0,14.0,4.0,8.0,0.0,1.0,0.0,0.0
21/02/15,Caen,Lens,4,1,H,3.0,1.0,H,8.0,14.0,4.0,3.0,13.0,14.0,3.0,7.0,1.0,2.0,0.0,0.0
21/02/15,Paris SG,Toulouse,3,1,H,1.0,0.0,H,8.0,8.0,4.0,3.0,12.0,12.0,7.0,3.0,2.0,1.0,0.0,0.0
21/02/15,Rennes,Bordeaux,1,1,D,1.0,0.0,H,8.0,20.0,3.0,6.0,11.0,11.0,4.0,9.0,3.0,3.0,0.0,0.0
22/02/15,Guingamp,Montpellier,0,2,A,0.0,1.0,A,4.0,16.0,2.0,9.0,13.0,19.0,1.0,4.0,0.0,1.0,0.0,0.0
22/02/15,Lyon,Nantes,1,0,H,0.0,0.0,D,15.0,5.0,3.0,0.0,14.0,22.0,5.0,4.0,2.0,5.0,0.0,0.0
22/02/15,Reims,Metz,0,0,D,0.0,0.0,D,13.0,12.0,3.0,6.0,14.0,15.0,7.0,6.0,1.0,2.0,0.0,0.0
22/02/15,St Etienne,Marseille,2,2,D,0.0,0.0,D,16.0,13.0,6.0,4.0,22.0,19.0,3.0,5.0,1.0,4.0,0.0,0.0
27/02/15,Marseille,Caen,2,3,A,1.0,0.0,H,21.0,15.0,9.0,10.0,12.0,7.0,4.0,6.0,1.0,1.0,0.0,0.0
28/02/15,Bordeaux,Reims,1,1,D,1.0,1.0,D,14.0,7.0,6.0,3.0,9.0,15.0,6.0,3.0,1.0,1.0,0.0,0.0
28/02/15,Lens,Rennes,0,1,A,0.0,1.0,A,13.0,8.0,2.0,2.0,16.0,13.0,1.0,2.0,3.0,1.0,0.0,0.0
28/02/15,Lille,Lyon,2,1,H,0.0,1.0,A,13.0,10.0,3.0,4.0,27.0,23.0,0.0,5.0,2.0,2.0,0.0,0.0
28/02/15,Lorient,Bastia,2,0,H,1.0,0.0,H,18.0,8.0,6.0,4.0,9.0,12.0,7.0,8.0,1.0,1.0,0.0,0.0
28/02/15,Metz,Evian Thonon Gaillard,1,2,A,1.0,1.0,D,13.0,5.0,5.0,2.0,13.0,9.0,3.0,8.0,3.0,1.0,0.0,0.0
28/02/15,Toulouse,St Etienne,1,1,D,0.0,1.0,A,11.0,7.0,4.0,4.0,11.0,17.0,6.0,1.0,2.0,1.0,0.0,0.0
01/03/15,Monaco,Paris SG,0,0,D,0.0,0.0,D,6.0,12.0,1.0,2.0,18.0,14.0,1.0,7.0,1.0,2.0,0.0,0.0
01/03/15,Montpellier,Nice,2,1,H,1.0,1.0,D,12.0,15.0,5.0,7.0,19.0,17.0,1.0,1.0,3.0,4.0,0.0,0.0
01/03/15,Nantes,Guingamp,1,0,H,0.0,0.0,D,9.0,3.0,3.0,2.0,25.0,11.0,1.0,2.0,4.0,4.0,1.0,0.0
04/03/15,Evian Thonon Gaillard,Lorient,1,0,H,1.0,0.0,H,7.0,17.0,2.0,7.0,13.0,8.0,4.0,5.0,3.0,3.0,0.0,0.0
06/03/15,Toulouse,Marseille,1,6,A,0.0,4.0,A,16.0,11.0,2.0,8.0,19.0,23.0,4.0,4.0,1.0,2.0,0.0,0.0
07/03/15,Bastia,Nice,2,1,H,1.0,1.0,D,14.0,5.0,7.0,1.0,17.0,15.0,10.0,2.0,3.0,3.0,0.0,2.0
07/03/15,Caen,Bordeaux,1,2,A,0.0,0.0,D,8.0,15.0,1.0,5.0,11.0,15.0,3.0,4.0,1.0,3.0,1.0,0.0
07/03/15,Evian Thonon Gaillard,Monaco,1,3,A,0.0,2.0,A,11.0,11.0,6.0,5.0,11.0,8.0,6.0,3.0,0.0,1.0,0.0,0.0
07/03/15,Paris SG,Lens,4,1,H,1.0,0.0,H,27.0,8.0,14.0,3.0,8.0,17.0,7.0,3.0,1.0,3.0,0.0,0.0
07/03/15,Reims,Nantes,3,1,H,2.0,0.0,H,22.0,7.0,9.0,4.0,10.0,15.0,8.0,4.0,4.0,2.0,0.0,1.0
07/03/15,Rennes,Metz,1,0,H,1.0,0.0,H,7.0,16.0,4.0,4.0,9.0,8.0,3.0,3.0,1.0,1.0,0.0,0.0
08/03/15,Guingamp,Lille,0,1,A,0.0,0.0,D,4.0,15.0,2.0,4.0,21.0,14.0,3.0,8.0,2.0,3.0,0.0,0.0
08/03/15,Montpellier,Lyon,1,5,A,1.0,2.0,A,10.0,15.0,4.0,8.0,16.0,22.0,1.0,1.0,4.0,5.0,0.0,0.0
08/03/15,St Etienne,Lorient,2,0,H,0.0,0.0,D,15.0,5.0,4.0,2.0,15.0,16.0,3.0,4.0,3.0,0.0,0.0,1.0
13/03/15,Monaco,Bastia,3,0,H,2.0,0.0,H,15.0,6.0,9.0,0.0,10.0,13.0,8.0,1.0,0.0,0.0,0.0,2.0
13/03/15,Nice,Guingamp,1,2,A,0.0,0.0,D,12.0,10.0,2.0,5.0,14.0,16.0,4.0,4.0,2.0,2.0,0.0,0.0
14/03/15,Lens,Toulouse,1,0,H,0.0,0.0,D,11.0,12.0,4.0,2.0,15.0,13.0,6.0,6.0,2.0,1.0,0.0,0.0
14/03/15,Lorient,Caen,2,1,H,1.0,1.0,D,27.0,9.0,8.0,3.0,15.0,9.0,9.0,3.0,0.0,1.0,0.0,1.0
14/03/15,Metz,St Etienne,2,3,A,0.0,2.0,A,13.0,7.0,4.0,4.0,14.0,12.0,8.0,4.0,2.0,0.0,0.0,0.0
14/03/15,Montpellier,Reims,3,1,H,1.0,0.0,H,14.0,14.0,7.0,5.0,14.0,15.0,2.0,5.0,1.0,1.0,0.0,0.0
14/03/15,Nantes,Evian Thonon Gaillard,2,1,H,1.0,0.0,H,10.0,12.0,4.0,4.0,9.0,14.0,2.0,3.0,2.0,4.0,0.0,0.0
15/03/15,Bordeaux,Paris SG,3,2,H,1.0,0.0,H,22.0,7.0,6.0,5.0,18.0,17.0,6.0,3.0,2.0,3.0,0.0,0.0
15/03/15,Lille,Rennes,3,0,H,1.0,0.0,H,16.0,9.0,4.0,2.0,9.0,18.0,5.0,7.0,1.0,1.0,0.0,0.0
15/03/15,Marseille,Lyon,0,0,D,0.0,0.0,D,17.0,11.0,5.0,7.0,15.0,19.0,5.0,7.0,4.0,3.0,1.0,0.0
20/03/15,Paris SG,Lorient,3,1,H,1.0,0.0,H,17.0,10.0,10.0,4.0,9.0,12.0,10.0,5.0,2.0,3.0,0.0,0.0
21/03/15,Bastia,Guingamp,0,0,D,0.0,0.0,D,15.0,12.0,5.0,4.0,19.0,20.0,3.0,7.0,1.0,1.0,0.0,0.0
21/03/15,Caen,Metz,0,0,D,0.0,0.0,D,15.0,9.0,4.0,2.0,11.0,11.0,8.0,2.0,0.0,0.0,0.0,0.0
21/03/15,Evian Thonon Gaillard,Montpellier,1,0,H,0.0,0.0,D,10.0,7.0,1.0,3.0,15.0,11.0,1.0,5.0,2.0,0.0,0.0,0.0
21/03/15,Lyon,Nice,1,2,A,0.0,1.0,A,21.0,10.0,8.0,4.0,14.0,16.0,4.0,4.0,4.0,2.0,0.0,1.0
21/03/15,Rennes,Nantes,0,0,D,0.0,0.0,D,8.0,9.0,2.0,0.0,10.0,12.0,5.0,2.0,0.0,2.0,0.0,0.0
21/03/15,Toulouse,Bordeaux,2,1,H,1.0,1.0,D,10.0,14.0,5.0,7.0,16.0,9.0,8.0,9.0,2.0,2.0,0.0,1.0
22/03/15,Lens,Marseille,0,4,A,0.0,0.0,D,16.0,15.0,3.0,6.0,18.0,17.0,9.0,3.0,3.0,2.0,0.0,0.0
22/03/15,Reims,Monaco,1,3,A,0.0,2.0,A,16.0,12.0,3.0,5.0,12.0,10.0,5.0,3.0,3.0,2.0,0.0,0.0
22/03/15,St Etienne,Lille,2,0,H,0.0,0.0,D,12.0,6.0,6.0,1.0,17.0,8.0,6.0,3.0,3.0,1.0,0.0,1.0
03/04/15,Monaco,St Etienne,1,1,D,0.0,0.0,D,7.0,11.0,1.0,3.0,19.0,20.0,6.0,1.0,3.0,1.0,0.0,0.0
04/04/15,Guingamp,Lyon,1,3,A,0.0,2.0,A,4.0,10.0,1.0,6.0,14.0,21.0,0.0,3.0,1.0,2.0,1.0,0.0
04/04/15,Lille,Reims,3,1,H,1.0,0.0,H,14.0,10.0,8.0,3.0,16.0,19.0,0.0,2.0,1.0,3.0,0.0,0.0
04/04/15,Lorient,Rennes,0,3,A,0.0,2.0,A,24.0,10.0,8.0,5.0,11.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0
04/04/15,Metz,Toulouse,3,2,H,2.0,1.0,H,21.0,5.0,8.0,3.0,15.0,9.0,7.0,3.0,2.0,3.0,0.0,1.0
04/04/15,Montpellier,Bastia,3,1,H,0.0,1.0,A,11.0,6.0,5.0,1.0,10.0,23.0,8.0,1.0,1.0,2.0,0.0,0.0
04/04/15,Nice,Evian Thonon Gaillard,2,2,D,1.0,1.0,D,10.0,8.0,3.0,3.0,22.0,19.0,6.0,2.0,5.0,4.0,0.0,0.0
05/04/15,Bordeaux,Lens,2,1,H,0.0,0.0,D,17.0,9.0,8.0,2.0,10.0,17.0,3.0,8.0,1.0,2.0,0.0,0.0
05/04/15,Marseille,Paris SG,2,3,A,2.0,1.0,H,17.0,13.0,5.0,7.0,16.0,16.0,3.0,2.0,3.0,2.0,1.0,0.0
05/04/15,Nantes,Caen,1,2,A,1.0,0.0,H,8.0,11.0,4.0,3.0,15.0,8.0,3.0,12.0,1.0,2.0,0.0,0.0
07/04/15,Monaco,Montpellier,0,0,D,0.0,0.0,D,10.0,4.0,2.0,1.0,15.0,17.0,9.0,5.0,1.0,2.0,0.0,0.0
10/04/15,Caen,Monaco,0,3,A,0.0,1.0,A,7.0,11.0,2.0,4.0,11.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0
12/04/15,Bordeaux,Marseille,1,0,H,0.0,0.0,D,11.0,15.0,1.0,3.0,17.0,9.0,5.0,6.0,2.0,1.0,0.0,0.0
12/04/15,Evian Thonon Gaillard,Lille,0,1,A,0.0,0.0,D,9.0,9.0,3.0,1.0,15.0,12.0,8.0,1.0,2.0,2.0,0.0,0.0
12/04/15,Lens,Lorient,0,0,D,0.0,0.0,D,9.0,7.0,2.0,3.0,14.0,12.0,3.0,5.0,3.0,1.0,0.0,0.0
12/04/15,Reims,Nice,0,1,A,0.0,1.0,A,17.0,11.0,3.0,5.0,17.0,15.0,7.0,4.0,3.0,3.0,0.0,0.0
12/04/15,Rennes,Guingamp,1,0,H,0.0,0.0,D,11.0,6.0,5.0,1.0,14.0,13.0,7.0,4.0,3.0,3.0,0.0,1.0
12/04/15,St Etienne,Nantes,1,0,H,1.0,0.0,H,6.0,9.0,2.0,2.0,11.0,16.0,7.0,7.0,4.0,2.0,0.0,0.0
12/04/15,Toulouse,Montpellier,1,0,H,1.0,0.0,H,10.0,9.0,3.0,2.0,24.0,18.0,4.0,6.0,2.0,2.0,0.0,0.0
15/04/15,Lyon,Bastia,2,0,H,0.0,0.0,D,15.0,6.0,7.0,3.0,14.0,12.0,9.0,4.0,2.0,0.0,0.0,0.0
17/04/15,Nantes,Marseille,1,0,H,1.0,0.0,H,8.0,6.0,2.0,2.0,17.0,12.0,4.0,7.0,1.0,3.0,0.0,0.0
18/04/15,Bastia,Reims,1,2,A,0.0,2.0,A,5.0,6.0,1.0,5.0,19.0,16.0,4.0,5.0,3.0,5.0,0.0,0.0
18/04/15,Guingamp,Evian Thonon Gaillard,1,1,D,1.0,0.0,H,11.0,7.0,6.0,3.0,8.0,15.0,5.0,0.0,1.0,2.0,0.0,0.0
18/04/15,Lorient,Toulouse,0,1,A,0.0,1.0,A,13.0,9.0,1.0,3.0,11.0,20.0,9.0,3.0,3.0,0.0,0.0,1.0
18/04/15,Metz,Lens,3,1,H,1.0,0.0,H,18.0,6.0,7.0,2.0,16.0,15.0,5.0,4.0,1.0,2.0,0.0,0.0
18/04/15,Monaco,Rennes,1,1,D,1.0,0.0,H,9.0,9.0,1.0,3.0,12.0,13.0,6.0,1.0,1.0,2.0,0.0,0.0
18/04/15,Nice,Paris SG,1,3,A,1.0,1.0,D,17.0,14.0,4.0,8.0,9.0,13.0,3.0,8.0,1.0,2.0,0.0,0.0
19/04/15,Lille,Bordeaux,2,0,H,1.0,0.0,H,6.0,8.0,4.0,4.0,14.0,21.0,3.0,10.0,3.0,3.0,0.0,0.0
19/04/15,Lyon,St Etienne,2,2,D,1.0,2.0,A,21.0,11.0,6.0,6.0,11.0,22.0,7.0,4.0,2.0,5.0,1.0,0.0
19/04/15,Montpellier,Caen,1,0,H,1.0,0.0,H,12.0,6.0,6.0,2.0,10.0,17.0,7.0,3.0,1.0,1.0,0.0,0.0
24/04/15,Marseille,Lorient,3,5,A,0.0,2.0,A,12.0,11.0,5.0,6.0,11.0,17.0,5.0,1.0,1.0,5.0,0.0,0.0
25/04/15,Bordeaux,Metz,1,1,D,0.0,1.0,A,18.0,7.0,4.0,3.0,9.0,14.0,13.0,2.0,1.0,3.0,0.0,0.0
25/04/15,Caen,Guingamp,0,2,A,0.0,0.0,D,12.0,7.0,0.0,3.0,12.0,7.0,13.0,2.0,3.0,2.0,0.0,0.0
25/04/15,Evian Thonon Gaillard,Bastia,1,2,A,1.0,0.0,H,12.0,13.0,2.0,4.0,12.0,12.0,6.0,3.0,0.0,2.0,0.0,0.0
25/04/15,Paris SG,Lille,6,1,H,4.0,0.0,H,11.0,9.0,7.0,1.0,22.0,9.0,1.0,7.0,1.0,3.0,0.0,1.0
25/04/15,Rennes,Nice,2,1,H,0.0,1.0,A,11.0,9.0,5.0,3.0,12.0,15.0,2.0,1.0,1.0,2.0,0.0,0.0
25/04/15,Toulouse,Nantes,1,1,D,1.0,0.0,H,11.0,12.0,3.0,3.0,7.0,16.0,6.0,6.0,1.0,2.0,0.0,0.0
26/04/15,Lens,Monaco,0,3,A,0.0,2.0,A,8.0,13.0,1.0,6.0,12.0,7.0,3.0,4.0,3.0,1.0,0.0,0.0
26/04/15,Reims,Lyon,2,4,A,1.0,3.0,A,17.0,14.0,5.0,10.0,16.0,14.0,4.0,4.0,1.0,3.0,0.0,0.0
26/04/15,St Etienne,Montpellier,1,0,H,1.0,0.0,H,8.0,10.0,3.0,3.0,12.0,11.0,3.0,8.0,1.0,2.0,0.0,0.0
28/04/15,Paris SG,Metz,3,1,H,2.0,0.0,H,11.0,8.0,5.0,2.0,7.0,14.0,11.0,3.0,1.0,1.0,0.0,0.0
01/05/15,Metz,Marseille,0,2,A,0.0,1.0,A,17.0,11.0,6.0,8.0,11.0,19.0,5.0,7.0,1.0,3.0,0.0,0.0
02/05/15,Bastia,St Etienne,1,0,H,0.0,0.0,D,11.0,7.0,4.0,1.0,15.0,14.0,2.0,5.0,4.0,2.0,0.0,0.0
02/05/15,Guingamp,Reims,2,0,H,0.0,0.0,D,9.0,6.0,3.0,1.0,19.0,14.0,3.0,5.0,1.0,1.0,0.0,0.0
02/05/15,Lorient,Bordeaux,0,0,D,0.0,0.0,D,6.0,14.0,2.0,4.0,12.0,12.0,6.0,11.0,0.0,1.0,0.0,0.0
02/05/15,Lyon,Evian Thonon Gaillard,2,0,H,2.0,0.0,H,16.0,8.0,6.0,3.0,10.0,9.0,6.0,3.0,1.0,1.0,0.0,0.0
02/05/15,Montpellier,Rennes,0,0,D,0.0,0.0,D,11.0,4.0,1.0,1.0,9.0,13.0,9.0,4.0,1.0,0.0,1.0,0.0
02/05/15,Nice,Caen,1,1,D,1.0,1.0,D,16.0,16.0,1.0,5.0,10.0,9.0,5.0,10.0,2.0,1.0,0.0,0.0
03/05/15,Lille,Lens,3,1,H,1.0,1.0,D,14.0,3.0,8.0,1.0,11.0,23.0,7.0,3.0,3.0,3.0,0.0,0.0
03/05/15,Monaco,Toulouse,4,1,H,2.0,1.0,H,6.0,11.0,6.0,4.0,15.0,20.0,2.0,5.0,2.0,0.0,1.0,1.0
03/05/15,Nantes,Paris SG,0,2,A,0.0,2.0,A,12.0,14.0,3.0,7.0,18.0,6.0,5.0,4.0,4.0,3.0,0.0,0.0
08/05/15,Paris SG,Guingamp,6,0,H,2.0,0.0,H,14.0,6.0,10.0,2.0,10.0,13.0,3.0,2.0,1.0,2.0,0.0,0.0
09/05/15,Bordeaux,Nantes,2,1,H,1.0,1.0,D,14.0,7.0,7.0,4.0,7.0,14.0,6.0,1.0,3.0,2.0,0.0,0.0
09/05/15,Caen,Lyon,3,0,H,2.0,0.0,H,18.0,13.0,9.0,8.0,9.0,13.0,4.0,6.0,1.0,1.0,0.0,0.0
09/05/15,Evian Thonon Gaillard,Reims,2,3,A,1.0,1.0,D,9.0,14.0,4.0,3.0,14.0,17.0,2.0,6.0,2.0,3.0,0.0,0.0
09/05/15,Metz,Lorient,0,4,A,0.0,2.0,A,18.0,18.0,7.0,11.0,12.0,7.0,3.0,11.0,2.0,1.0,0.0,0.0
09/05/15,Rennes,Bastia,0,1,A,0.0,0.0,D,16.0,6.0,6.0,5.0,12.0,8.0,7.0,1.0,4.0,2.0,0.0,1.0
09/05/15,Toulouse,Lille,3,2,H,1.0,1.0,D,16.0,17.0,4.0,7.0,12.0,8.0,2.0,8.0,1.0,1.0,0.0,0.0
10/05/15,Lens,Montpellier,0,1,A,0.0,0.0,D,6.0,18.0,4.0,4.0,10.0,11.0,2.0,8.0,0.0,2.0,1.0,0.0
10/05/15,Marseille,Monaco,2,1,H,0.0,1.0,A,14.0,13.0,6.0,4.0,16.0,14.0,2.0,5.0,3.0,2.0,0.0,0.0
10/05/15,St Etienne,Nice,5,0,H,2.0,0.0,H,15.0,7.0,9.0,2.0,12.0,12.0,3.0,7.0,2.0,2.0,0.0,0.0
